"2024-12-04 15:31:02","Bitcoin","96558.8984375"
"2024-12-04 15:32:02","Bitcoin","96558.8984375"
"2024-12-04 15:33:02","Bitcoin","96600"
"2024-12-04 15:34:02","Bitcoin","96679.703125"
"2024-12-04 15:35:02","Bitcoin","96679.796875"
"2024-12-04 15:36:02","Bitcoin","96679.796875"
"2024-12-04 15:37:03","Bitcoin","96632.6015625"
"2024-12-04 15:38:02","Bitcoin","96679.8984375"
"2024-12-04 15:39:01","Bitcoin","96679.796875"
"2024-12-04 15:40:02","Bitcoin","96679.8984375"
"2024-12-04 15:41:02","Bitcoin","96679.796875"
"2024-12-04 15:42:02","Bitcoin","96699.296875"
"2024-12-04 15:43:02","Bitcoin","96715"
"2024-12-04 15:44:02","Bitcoin","96714.8984375"
"2024-12-04 15:45:02","Bitcoin","96714.796875"
"2024-12-04 15:46:02","Bitcoin","96679.796875"
"2024-12-04 15:47:02","Bitcoin","96640.1015625"
"2024-12-04 15:48:02","Bitcoin","96604.3984375"
"2024-12-04 15:49:02","Bitcoin","96604.296875"
"2024-12-04 15:50:02","Bitcoin","96565.3984375"
"2024-12-04 15:51:02","Bitcoin","96542.8984375"
"2024-12-04 15:52:02","Bitcoin","96543"
"2024-12-04 15:53:02","Bitcoin","96555.1015625"
"2024-12-04 15:54:02","Bitcoin","96555"
"2024-12-04 15:55:02","Bitcoin","96559.3984375"
"2024-12-04 15:56:02","Bitcoin","96560.296875"
"2024-12-04 15:57:02","Bitcoin","96565.1015625"
"2024-12-04 15:58:02","Bitcoin","96631.703125"
"2024-12-05 10:04:02","Bitcoin","98402.8984375"
"2024-12-05 10:05:02","Bitcoin","98416.5"
"2024-12-05 10:06:02","Bitcoin","98392.1015625"
"2024-12-05 10:07:02","Bitcoin","98392.1015625"
"2024-12-05 10:08:02","Bitcoin","98551.796875"
"2024-12-05 10:09:02","Bitcoin","98583.6015625"
"2024-12-05 10:10:02","Bitcoin","98595.796875"
"2024-12-05 10:11:02","Bitcoin","98551.796875"
"2024-12-05 10:12:02","Bitcoin","98495"
"2024-12-05 10:13:02","Bitcoin","98478"
"2024-12-05 10:14:01","Bitcoin","98495.1015625"
"2024-12-05 10:15:02","Bitcoin","98501.296875"
"2024-12-05 10:16:02","Bitcoin","98455.1015625"
"2024-12-05 10:17:02","Bitcoin","98499.8984375"
"2024-12-05 10:18:02","Bitcoin","98600"
"2024-12-05 10:19:02","Bitcoin","98697"
"2024-12-05 10:20:02","Bitcoin","98698"
"2024-12-05 10:21:02","Bitcoin","98662.5"
"2024-12-05 10:22:02","Bitcoin","98667.8984375"
"2024-12-05 10:23:02","Bitcoin","98693"
"2024-12-05 10:24:02","Bitcoin","98700"
"2024-12-05 10:25:02","Bitcoin","98715.703125"
"2024-12-05 10:26:02","Bitcoin","98715.8984375"
"2024-12-05 10:27:02","Bitcoin","98785.203125"
"2024-12-05 10:28:02","Bitcoin","98999.8984375"
"2024-12-05 10:29:02","Bitcoin","98994.796875"
"2024-12-05 10:30:02","Bitcoin","99318.8984375"
"2024-12-05 10:31:02","Bitcoin","99389.3984375"
"2024-12-05 10:32:02","Bitcoin","99389.3984375"
"2024-12-05 10:33:02","Bitcoin","99729.8984375"
"2024-12-05 10:34:02","Bitcoin","99934"
"2024-12-05 10:35:02","Bitcoin","99808"
"2024-12-05 10:36:02","Bitcoin","99969"
"2024-12-05 10:37:02","Bitcoin","99999"
"2024-12-05 10:38:02","Bitcoin","99809.8984375"
"2024-12-05 10:39:02","Bitcoin","99999"
"2024-12-05 10:40:02","Bitcoin","99944.296875"
"2024-12-05 10:41:02","Bitcoin","100000"
"2024-12-05 10:42:02","Bitcoin","100563.796875"
"2024-12-05 10:43:02","Bitcoin","101418.3984375"
"2024-12-05 10:44:02","Bitcoin","101030.703125"
"2024-12-05 10:45:02","Bitcoin","101304.203125"
"2024-12-05 10:46:02","Bitcoin","101000.203125"
"2024-12-05 10:47:02","Bitcoin","100946.1015625"
"2024-12-05 10:48:02","Bitcoin","101392"
"2024-12-05 10:49:02","Bitcoin","101432.796875"
"2024-12-05 10:50:02","Bitcoin","101160"
"2024-12-05 10:51:02","Bitcoin","101032.203125"
"2024-12-05 10:52:02","Bitcoin","100772.3984375"
"2024-12-05 13:17:02","Bitcoin","103187.1015625"
"2024-12-05 13:18:02","Bitcoin","103315"
"2024-12-05 13:19:02","Bitcoin","103315"
"2024-12-05 13:20:02","Bitcoin","103316.3984375"
"2024-12-05 13:21:02","Bitcoin","103316.3984375"
"2024-12-05 13:22:02","Bitcoin","103366"
"2024-12-05 13:23:02","Bitcoin","103399.8984375"
"2024-12-05 13:24:02","Bitcoin","103399.8984375"
"2024-12-05 13:25:02","Bitcoin","103401.1015625"
"2024-12-05 13:26:02","Bitcoin","103400.5"
"2024-12-05 13:27:02","Bitcoin","103445.296875"
"2024-12-05 13:28:02","Bitcoin","103450"
"2024-12-05 13:29:02","Bitcoin","103449.8984375"
"2024-12-05 13:30:02","Bitcoin","103427.296875"
"2024-12-05 13:31:02","Bitcoin","103400.3984375"
"2024-12-05 13:32:02","Bitcoin","103229.8984375"
"2024-12-05 13:33:02","Bitcoin","103250"
"2024-12-05 13:34:02","Bitcoin","103250"
"2024-12-05 13:35:02","Bitcoin","103250.1015625"
"2024-12-05 13:36:02","Bitcoin","103250"
"2024-12-05 13:37:02","Bitcoin","103158"
"2024-12-05 13:38:02","Bitcoin","103159.8984375"
"2024-12-05 13:39:02","Bitcoin","103159.8984375"
"2024-12-05 13:40:02","Bitcoin","102859.3984375"
"2024-12-05 13:41:02","Bitcoin","102570.1015625"
"2024-12-05 13:42:02","Bitcoin","102432"
"2024-12-05 13:43:02","Bitcoin","102231.203125"
"2024-12-05 13:44:02","Bitcoin","102228.1015625"
"2024-12-05 13:45:02","Bitcoin","102172"
"2024-12-05 13:46:02","Bitcoin","102145.5"
"2024-12-05 13:47:02","Bitcoin","101870.296875"
"2024-12-05 13:48:02","Bitcoin","102141.3984375"
"2024-12-05 13:49:02","Bitcoin","102201.3984375"
"2024-12-05 13:50:02","Bitcoin","102291.3984375"
"2024-12-05 13:51:02","Bitcoin","102432"
"2024-12-05 13:52:02","Bitcoin","102490.296875"
"2024-12-05 13:53:02","Bitcoin","102553.6015625"
"2024-12-05 13:54:02","Bitcoin","102635.5"
"2024-12-05 13:55:02","Bitcoin","102600"
"2024-12-05 13:56:01","Bitcoin","102560"
"2024-12-05 13:57:02","Bitcoin","102556.296875"
"2024-12-05 13:58:02","Bitcoin","102537.703125"
"2024-12-05 13:59:02","Bitcoin","102481.703125"
"2024-12-05 14:00:01","Bitcoin","102499.1015625"
"2024-12-05 14:01:02","Bitcoin","102432"
"2024-12-05 14:02:03","Bitcoin","102664.5"
"2024-12-05 14:03:02","Bitcoin","102664"
"2024-12-05 14:04:02","Bitcoin","102618.703125"
"2024-12-05 14:05:02","Bitcoin","102514.3984375"
"2024-12-05 14:06:02","Bitcoin","102499.203125"
"2024-12-05 14:07:02","Bitcoin","102370.1015625"
"2024-12-05 14:08:02","Bitcoin","102264.8984375"
"2024-12-05 14:09:02","Bitcoin","102210"
"2024-12-05 14:10:02","Bitcoin","102261.8984375"
"2024-12-05 14:11:02","Bitcoin","102261.8984375"
"2024-12-05 14:12:02","Bitcoin","102135.1015625"
"2024-12-05 14:13:02","Bitcoin","102083.1015625"
"2024-12-05 14:14:02","Bitcoin","102100"
"2024-12-05 14:15:02","Bitcoin","102074.796875"
"2024-12-05 14:16:02","Bitcoin","102025.796875"
"2024-12-05 14:17:02","Bitcoin","101947.6015625"
"2024-12-05 14:18:02","Bitcoin","102024.1015625"
"2024-12-05 14:19:02","Bitcoin","101820"
"2024-12-05 14:20:02","Bitcoin","101630.5"
"2024-12-05 14:21:02","Bitcoin","101600"
"2024-12-05 14:22:03","Bitcoin","101552.1015625"
"2024-12-05 14:23:02","Bitcoin","101740.1015625"
"2024-12-05 14:24:02","Bitcoin","101812.6015625"
"2024-12-05 14:25:02","Bitcoin","101812.1015625"
"2024-12-05 14:26:02","Bitcoin","101848.6015625"
"2024-12-05 14:27:02","Bitcoin","101889.8984375"
"2024-12-05 14:28:02","Bitcoin","101926.8984375"
"2024-12-05 14:29:02","Bitcoin","101926.796875"
"2024-12-05 14:30:02","Bitcoin","101903"
"2024-12-05 14:31:02","Bitcoin","101850.1015625"
"2024-12-05 14:32:02","Bitcoin","101812"
"2024-12-05 14:33:02","Bitcoin","101640.8984375"
"2024-12-05 14:34:02","Bitcoin","101849.8984375"
"2024-12-05 14:35:02","Bitcoin","101865.296875"
"2024-12-05 14:36:02","Bitcoin","101895.3984375"
"2024-12-05 14:37:02","Bitcoin","101895.5"
"2024-12-05 14:38:02","Bitcoin","101895.3984375"
"2024-12-05 14:39:03","Bitcoin","101895.3984375"
"2024-12-05 14:40:02","Bitcoin","101899.8984375"
"2024-12-05 14:41:02","Bitcoin","101900"
"2024-12-05 14:42:02","Bitcoin","101900"
"2024-12-05 14:43:02","Bitcoin","101899.8984375"
"2024-12-05 14:44:02","Bitcoin","101899.8984375"
"2024-12-05 14:45:02","Bitcoin","101926.796875"
"2024-12-05 14:46:02","Bitcoin","101928.203125"
"2024-12-05 14:47:02","Bitcoin","101895.3984375"
"2024-12-05 14:48:02","Bitcoin","101899.5"
"2024-12-05 14:49:02","Bitcoin","101944.703125"
"2024-12-05 14:50:02","Bitcoin","101952.6015625"
"2024-12-05 14:51:03","Bitcoin","101952.6015625"
"2024-12-05 14:52:02","Bitcoin","101952"
"2024-12-05 14:53:02","Bitcoin","101926.6015625"
"2024-12-05 14:54:02","Bitcoin","101931.203125"
"2024-12-05 14:55:02","Bitcoin","101899.796875"
"2024-12-05 14:56:02","Bitcoin","101899.8984375"
"2024-12-05 14:57:02","Bitcoin","101903.6015625"
"2024-12-05 14:58:02","Bitcoin","101944.296875"
"2024-12-05 14:59:02","Bitcoin","101940.796875"
"2024-12-05 15:00:02","Bitcoin","101959.8984375"
"2024-12-05 15:01:02","Bitcoin","101941.1015625"
"2024-12-05 15:02:02","Bitcoin","101941.1015625"
"2024-12-05 15:03:02","Bitcoin","101931.703125"
"2024-12-05 15:04:02","Bitcoin","101919.8984375"
"2024-12-05 15:05:02","Bitcoin","101910.1015625"
"2024-12-05 15:06:02","Bitcoin","101924.203125"
"2024-12-05 15:07:02","Bitcoin","101924.203125"
"2024-12-05 15:08:02","Bitcoin","101940.796875"
"2024-12-05 15:09:02","Bitcoin","101941"
"2024-12-05 15:10:02","Bitcoin","101924.3984375"
"2024-12-05 15:11:02","Bitcoin","101831.3984375"
"2024-12-05 15:12:02","Bitcoin","101808.203125"
"2024-12-05 15:13:02","Bitcoin","101659.703125"
"2024-12-05 15:14:02","Bitcoin","101738.1015625"
"2024-12-05 15:15:02","Bitcoin","101662.703125"
"2024-12-05 15:16:02","Bitcoin","101662"
"2024-12-05 15:17:02","Bitcoin","101424.703125"
"2024-12-05 15:18:02","Bitcoin","101423.1015625"
"2024-12-05 15:19:02","Bitcoin","101481.203125"
"2024-12-05 15:20:02","Bitcoin","101682.5"
"2024-12-05 15:21:02","Bitcoin","101781.203125"
"2024-12-05 15:22:02","Bitcoin","101781.203125"
"2024-12-05 15:23:02","Bitcoin","101920"
"2024-12-05 15:24:02","Bitcoin","101960"
"2024-12-05 15:25:02","Bitcoin","101959.8984375"
"2024-12-05 15:26:02","Bitcoin","101959.8984375"
"2024-12-05 15:27:02","Bitcoin","102100"
"2024-12-05 15:28:02","Bitcoin","102100.1015625"
"2024-12-05 15:29:02","Bitcoin","102161.296875"
"2024-12-05 15:30:02","Bitcoin","102149.703125"
"2024-12-05 15:31:02","Bitcoin","102196"
"2024-12-05 15:32:02","Bitcoin","102307.6015625"
"2024-12-05 15:33:02","Bitcoin","102343"
"2024-12-05 15:34:02","Bitcoin","102293.1015625"
"2024-12-05 15:35:02","Bitcoin","102349.703125"
"2024-12-05 15:36:02","Bitcoin","102368.5"
"2024-12-05 15:37:02","Bitcoin","102375.1015625"
"2024-12-05 15:38:02","Bitcoin","102380.296875"
"2024-12-05 15:39:02","Bitcoin","102380"
"2024-12-05 15:40:02","Bitcoin","102350"
"2024-12-05 15:41:02","Bitcoin","102382.5"
"2024-12-05 15:42:02","Bitcoin","102393"
"2024-12-05 15:43:02","Bitcoin","102430.6015625"
"2024-12-05 15:44:02","Bitcoin","102459.8984375"
"2024-12-05 15:45:02","Bitcoin","102541.1015625"
"2024-12-05 15:46:02","Bitcoin","102541.1015625"
"2024-12-05 15:47:02","Bitcoin","102520.5"
"2024-12-05 15:48:02","Bitcoin","102525"
"2024-12-05 15:49:02","Bitcoin","102563.8984375"
"2024-12-05 15:50:02","Bitcoin","102429.8984375"
"2024-12-05 15:51:02","Bitcoin","102429.8984375"
"2024-12-05 15:52:02","Bitcoin","102350"
"2024-12-05 15:53:03","Bitcoin","102350"
"2024-12-05 15:54:02","Bitcoin","102713.6015625"
"2024-12-06 18:32:24","Bitcoin","97961.703125"
"2024-12-06 18:33:02","Bitcoin","97983.703125"
"2024-12-06 18:34:02","Bitcoin","97900.1015625"
"2024-12-06 18:35:02","Bitcoin","97900"
"2024-12-06 18:36:02","Bitcoin","98046.3984375"
"2024-12-06 18:37:02","Bitcoin","98204.1015625"
"2024-12-07 15:29:02","Bitcoin","99444.3984375"
"2024-12-07 15:30:02","Bitcoin","99503.703125"
"2024-12-07 16:14:02","Bitcoin","99607.1015625"
"2024-12-07 16:14:13","Bitcoin","99607.1015625"
"2024-12-07 16:15:02","Bitcoin","99607"
"2024-12-07 16:16:02","Bitcoin","99575"
"2024-12-07 16:17:02","Bitcoin","99575.1015625"
"2024-12-07 16:18:02","Bitcoin","99536.296875"
"2024-12-07 16:19:02","Bitcoin","99505.6015625"
"2024-12-07 16:20:02","Bitcoin","99474.1015625"
"2024-12-07 16:21:02","Bitcoin","99456.796875"
"2024-12-07 16:22:02","Bitcoin","99470.8984375"
"2024-12-07 16:23:02","Bitcoin","99435.6015625"
"2024-12-07 16:24:03","Bitcoin","99474"
"2024-12-07 16:25:02","Bitcoin","99540.703125"
"2024-12-07 16:26:02","Bitcoin","99540.1015625"
"2024-12-07 16:27:02","Bitcoin","99504.796875"
"2024-12-07 16:28:02","Bitcoin","99504.796875"
"2024-12-07 16:29:02","Bitcoin","99551.203125"
"2024-12-07 16:30:02","Bitcoin","99551.203125"
"2024-12-07 16:31:02","Bitcoin","99551.296875"
"2024-12-07 16:32:02","Bitcoin","99551.296875"
"2024-12-07 16:33:02","Bitcoin","99551.296875"
"2024-12-07 16:34:02","Bitcoin","99510.703125"
"2024-12-07 16:35:02","Bitcoin","99513.1015625"
"2024-12-07 16:36:02","Bitcoin","99571.796875"
"2024-12-07 16:37:01","Bitcoin","99583.8984375"
"2024-12-07 16:38:02","Bitcoin","99576.6015625"
"2024-12-07 16:39:02","Bitcoin","99513.203125"
"2024-12-07 16:40:02","Bitcoin","99476.8984375"
"2024-12-07 16:41:02","Bitcoin","99430.703125"
"2024-12-07 16:42:02","Bitcoin","99486.1015625"
"2024-12-07 16:43:02","Bitcoin","99486"
"2024-12-07 16:44:02","Bitcoin","99546.1015625"
"2024-12-07 16:45:02","Bitcoin","99559.6015625"
"2024-12-07 16:46:02","Bitcoin","99577.796875"
"2024-12-07 16:47:02","Bitcoin","99638"
"2024-12-07 16:48:02","Bitcoin","99638"
"2024-12-07 16:49:02","Bitcoin","99637.8984375"
"2024-12-07 16:50:02","Bitcoin","99638"
"2024-12-07 16:51:02","Bitcoin","99642.296875"
"2024-12-07 16:52:02","Bitcoin","99690"
"2024-12-07 16:53:02","Bitcoin","99637.8984375"
"2024-12-08 15:45:03","Bitcoin","99840"
"2024-12-08 15:46:03","Bitcoin","99839.8984375"
"2024-12-08 15:47:02","Bitcoin","99839.8984375"
"2024-12-08 15:48:02","Bitcoin","99839.8984375"
"2024-12-08 15:49:02","Bitcoin","99825.5"
"2024-12-08 15:50:02","Bitcoin","99815.296875"
"2024-12-08 15:51:02","Bitcoin","99801.796875"
"2024-12-08 15:52:02","Bitcoin","99801.796875"
"2024-12-08 15:53:02","Bitcoin","99801.796875"
"2024-12-08 15:54:02","Bitcoin","99801.703125"
"2024-12-08 15:55:02","Bitcoin","99801.703125"
"2024-12-08 15:56:02","Bitcoin","99801.796875"
"2024-12-08 15:57:02","Bitcoin","99760.1015625"
"2024-12-08 15:58:03","Bitcoin","99759"
"2024-12-08 15:59:02","Bitcoin","99759.1015625"
"2024-12-08 16:00:02","Bitcoin","99759.1015625"
"2024-12-08 16:01:03","Bitcoin","99742.703125"
"2024-12-08 16:02:02","Bitcoin","99742.6015625"
"2024-12-08 16:03:02","Bitcoin","99742.703125"
"2024-12-08 16:04:02","Bitcoin","99700.1015625"
"2024-12-08 16:05:02","Bitcoin","99631.203125"
"2024-12-08 16:06:02","Bitcoin","99625.1015625"
"2024-12-08 16:07:02","Bitcoin","99625"
"2024-12-08 16:08:02","Bitcoin","99607"
"2024-12-08 16:09:02","Bitcoin","99556.8984375"
"2024-12-08 16:10:02","Bitcoin","99520.5"
"2024-12-08 16:11:02","Bitcoin","99520.5"
"2024-12-08 16:12:02","Bitcoin","99555.796875"
"2024-12-08 16:13:02","Bitcoin","99554.703125"
"2024-12-08 16:14:03","Bitcoin","99499.8984375"
"2024-12-08 16:15:02","Bitcoin","99499.8984375"
"2024-12-08 16:16:02","Bitcoin","99465.703125"
"2024-12-08 16:17:02","Bitcoin","99450"
"2024-12-08 16:18:03","Bitcoin","99385.203125"
"2024-12-08 16:19:02","Bitcoin","99414"
"2024-12-08 16:20:02","Bitcoin","99418.3984375"
"2024-12-08 16:21:02","Bitcoin","99418.3984375"
"2024-12-08 16:22:03","Bitcoin","99418.1015625"
"2024-12-08 16:23:02","Bitcoin","99413.8984375"
"2024-12-08 16:24:02","Bitcoin","99418.1015625"
"2024-12-08 16:25:03","Bitcoin","99450"
"2024-12-08 16:26:02","Bitcoin","99450"
"2024-12-08 16:27:02","Bitcoin","99449.8984375"
"2024-12-08 16:28:02","Bitcoin","99449.8984375"
"2024-12-08 16:29:03","Bitcoin","99450"
"2024-12-08 16:30:02","Bitcoin","99449.8984375"
"2024-12-08 16:31:02","Bitcoin","99450"
"2024-12-08 16:32:02","Bitcoin","99449.8984375"
"2024-12-08 16:33:03","Bitcoin","99450"
"2024-12-08 16:34:02","Bitcoin","99449.8984375"
"2024-12-08 16:35:02","Bitcoin","99449.8984375"
"2024-12-08 16:36:02","Bitcoin","99401.1015625"
"2024-12-08 16:37:03","Bitcoin","99371.703125"
"2024-12-08 16:38:02","Bitcoin","99351.8984375"
"2024-12-08 16:39:02","Bitcoin","99372.203125"
"2024-12-08 16:40:03","Bitcoin","99300"
"2024-12-08 16:41:02","Bitcoin","99300"
"2024-12-08 16:42:02","Bitcoin","99300"
"2024-12-08 16:43:02","Bitcoin","99286.6015625"
"2024-12-08 16:44:03","Bitcoin","99286.703125"
"2024-12-08 16:45:02","Bitcoin","99291.203125"
"2024-12-08 16:46:02","Bitcoin","99294.1015625"
"2024-12-08 16:47:02","Bitcoin","99294.1015625"
"2024-12-09 11:52:02","Bitcoin","98759.796875"
"2024-12-09 11:53:03","Bitcoin","98757"
"2024-12-09 11:54:02","Bitcoin","98760"
"2024-12-09 11:55:02","Bitcoin","98800"
"2024-12-09 11:56:03","Bitcoin","98954.8984375"
"2024-12-09 16:22:02","Bitcoin","99632.1015625"
"2024-12-09 16:23:03","Bitcoin","99632"
"2024-12-09 16:24:03","Bitcoin","99632"
"2024-12-09 16:25:03","Bitcoin","99666.8984375"
"2024-12-09 16:26:02","Bitcoin","99666.8984375"
"2024-12-09 16:27:02","Bitcoin","99574"
"2024-12-09 16:28:02","Bitcoin","99408"
"2024-12-09 16:29:02","Bitcoin","99408"
"2024-12-09 16:30:02","Bitcoin","99400.703125"
"2024-12-09 16:31:02","Bitcoin","99350.1015625"
"2024-12-09 16:32:03","Bitcoin","99342.6015625"
"2024-12-09 16:33:02","Bitcoin","99325.8984375"
"2024-12-09 16:34:02","Bitcoin","99256.703125"
"2024-12-09 16:35:02","Bitcoin","99153.296875"
"2024-12-09 16:36:02","Bitcoin","99227.296875"
"2024-12-09 16:37:02","Bitcoin","99129.703125"
"2024-12-09 16:38:02","Bitcoin","99082"
"2024-12-09 16:39:02","Bitcoin","99022.3984375"
"2024-12-09 16:40:02","Bitcoin","99231"
"2024-12-09 16:41:02","Bitcoin","99400"
"2024-12-09 16:42:02","Bitcoin","99534.703125"
"2024-12-09 16:43:02","Bitcoin","99534.796875"
"2024-12-09 16:44:02","Bitcoin","99450.796875"
"2024-12-09 16:45:02","Bitcoin","99452.1015625"
"2024-12-09 16:46:02","Bitcoin","99452.203125"
"2024-12-09 16:47:02","Bitcoin","99150"
"2024-12-09 16:48:02","Bitcoin","99054"
"2024-12-09 16:49:04","Bitcoin","98970.796875"
"2024-12-10 12:28:39","Bitcoin","96550"
"2024-12-10 12:29:07","Bitcoin","96550"
"2024-12-10 12:30:02","Bitcoin","96521.3984375"
"2024-12-10 12:31:02","Bitcoin","96471.3984375"
"2024-12-10 12:32:02","Bitcoin","96593.1015625"
"2024-12-10 12:33:02","Bitcoin","96593.203125"
"2024-12-10 12:34:02","Bitcoin","96624.1015625"
"2024-12-10 12:35:03","Bitcoin","96630.5"
"2024-12-10 12:36:02","Bitcoin","96660.1015625"
"2024-12-10 12:37:02","Bitcoin","96720.796875"
"2024-12-10 12:38:02","Bitcoin","96821.8984375"
"2024-12-10 12:39:02","Bitcoin","96837"
"2024-12-10 12:40:02","Bitcoin","96859"
"2024-12-10 12:41:02","Bitcoin","96871.796875"
"2024-12-10 12:42:02","Bitcoin","96953.203125"
"2024-12-10 12:43:02","Bitcoin","97058"
"2024-12-10 12:44:02","Bitcoin","97070.3984375"
"2024-12-10 12:45:02","Bitcoin","97092.796875"
"2024-12-10 12:46:03","Bitcoin","97070"
"2024-12-10 12:47:02","Bitcoin","96774.703125"
"2024-12-10 12:48:02","Bitcoin","96812.3984375"
"2024-12-10 12:49:02","Bitcoin","96822.203125"
"2024-12-10 12:50:02","Bitcoin","96824.6015625"
"2024-12-10 12:51:02","Bitcoin","96806"
"2024-12-10 12:52:02","Bitcoin","96756.6015625"
"2024-12-10 12:53:02","Bitcoin","97019"
"2024-12-10 12:54:02","Bitcoin","97019.203125"
"2024-12-10 12:55:02","Bitcoin","96959.3984375"
"2024-12-10 12:56:02","Bitcoin","96993.1015625"
"2024-12-10 12:57:02","Bitcoin","97019.1015625"
"2024-12-10 12:58:02","Bitcoin","97070.1015625"
"2024-12-10 12:59:02","Bitcoin","97070"
"2024-12-10 13:00:02","Bitcoin","97081.1015625"
"2024-12-10 13:01:02","Bitcoin","97081.1015625"
"2024-12-10 13:02:02","Bitcoin","96800"
"2024-12-10 13:03:02","Bitcoin","96742"
"2024-12-10 13:04:02","Bitcoin","96858"
"2024-12-10 13:05:02","Bitcoin","96868.1015625"
"2024-12-10 13:06:02","Bitcoin","96859.5"
"2024-12-10 13:07:01","Bitcoin","96899.1015625"
"2024-12-10 13:08:02","Bitcoin","96860.796875"
"2024-12-10 13:09:02","Bitcoin","96867.3984375"
"2024-12-10 13:10:02","Bitcoin","96887.796875"
"2024-12-10 13:11:02","Bitcoin","96900"
"2024-12-10 13:12:02","Bitcoin","96730.3984375"
"2024-12-10 13:13:02","Bitcoin","96822.1015625"
"2024-12-10 13:14:02","Bitcoin","96883.8984375"
"2024-12-10 13:15:02","Bitcoin","96870.1015625"
"2024-12-10 13:16:02","Bitcoin","96870.1015625"
"2024-12-10 13:17:02","Bitcoin","96762.3984375"
"2024-12-10 13:18:02","Bitcoin","96762.1015625"
"2024-12-10 13:19:02","Bitcoin","96688.1015625"
"2024-12-10 13:20:02","Bitcoin","96688.296875"
"2024-12-10 13:21:02","Bitcoin","96688.296875"
"2024-12-10 13:22:01","Bitcoin","96688.203125"
"2024-12-10 13:23:02","Bitcoin","96688.296875"
"2024-12-10 13:24:02","Bitcoin","96688.296875"
"2024-12-10 13:25:02","Bitcoin","96688.296875"
"2024-12-10 13:26:02","Bitcoin","96688.203125"
"2024-12-10 13:27:02","Bitcoin","96630.5"
"2024-12-10 13:28:02","Bitcoin","96630.5"
"2024-12-10 13:29:02","Bitcoin","96630.5"
"2024-12-10 13:30:02","Bitcoin","96637.1015625"
"2024-12-10 13:31:03","Bitcoin","96682.8984375"
"2024-12-10 13:32:02","Bitcoin","96768.3984375"
"2024-12-10 13:33:02","Bitcoin","96809.1015625"
"2024-12-10 13:34:02","Bitcoin","96791.1015625"
"2024-12-10 13:35:02","Bitcoin","96794.796875"
"2024-12-10 13:36:02","Bitcoin","96870"
"2024-12-10 13:37:02","Bitcoin","96808.296875"
"2024-12-10 13:38:02","Bitcoin","96876.1015625"
"2024-12-10 13:39:02","Bitcoin","96939.1015625"
"2024-12-10 13:40:02","Bitcoin","96732.1015625"
"2024-12-10 13:41:02","Bitcoin","96768"
"2024-12-10 13:42:02","Bitcoin","96768"
